filename,track_title,duration,bpm,artist,album,genre,subgenre,timeofday
130068212.mp3,Cheap Tattoos (vocal),03:21,126.0,Hunter Lowe,anf,EDM,,
104644788.mp3,Summer Journey,02:43,100.0,Paul Werner,Envision,nan,"Dance Pop, House",
29244910.mp3,Missing You (feat. Abye),03:18,90.0,Fomo,FOMO - Missing You (feat. Aybe),Pop,Contemporary R&B,
51626416.mp3,Anymore (Remix) (vocal),03:17,127.96,Adrian Jauregui,Adrian Jauregui,Pop,Dance Pop,
49785394.mp3,All You Gotta Do (vocal),02:01,122.0,Erloom,All You Gotta Do - Single,Pop,"Dance Pop, Teen Pop",
42652006.mp3,Elevator (vocal),03:11,113.0,Erloom,Erloom,"Pop, Rock","Contemporary R&B, Dance Pop, Teen Pop, Teen Rock",
41536624.mp3,On Lock (vocal),02:46,117.0,Erloom,Erloom,Pop,"Contemporary Hip Hop/Pop, Dance Pop, Teen Pop",
42651880.mp3,Brighter (vocal),02:58,123.6,Erloom,Erloom,Pop,"Contemporary R&B, Dance Pop",
42770914.mp3,Never Die (vocal),02:45,144.0,Erloom,Erloom,Pop,"Contemporary Hip Hop/Pop, Pop Rock, Teen Pop",
42652024.mp3,Left Right Left (vocal),03:15,162.0,Erloom,Erloom,"Pop, Rock","Dance Pop, Teen Pop, Teen Rock",
104560292.mp3,First Time (vocal),03:27,115.0,Eric Gordon,First Time - Single,Pop,"Dance Pop, Pop, Teen Pop",
104479708.mp3,Moment In Time,02:55,125.0,Max Holm,Holm In Time,Pop,Pop,
51667984.mp3,I Cant Make It Better (vocal),03:16,92.0,Aleks Grey,I Can't Make It Better,Pop,Dance Pop,
37471900.mp3,No Friends (Feat. Rosendale),03:55,145.0,Cadmium,No Friends,"Pop, Rock","Pop Rock, Teen Rock",
111766196.mp3,Stay (vocal),02:34,115.0,Erloom,RED019_Feels (heartfelt pop),Pop,Pop,
111766236.mp3,Forever (vocal),02:04,106.0,Erloom,RED019_Feels (heartfelt pop),Pop,Pop,
111803220.mp3,Need Your Love (vocal),02:12,130.0,Erloom,RED019_Feels (heartfelt pop),Pop,Pop,
130009180.mp3,Run It (vocal),02:24,120.0,The Red Collective,anf,Electronic; House; Dance Pop,,
130009508.mp3,Dance The Night Away (vocal),02:37,140.0,The Red Collective,anf,Electronic; House; Dance Pop,,
130049076.mp3,I'm Not A Kid (vocal),02:40,126.0,JQ,anf,Epic Songs,,
45654580.mp3,Stranger (feat. James Grierson),03:07,99.97,F3LIX,Stranger (feat. James Grierson) - Single,Pop,"Dance Pop, Teen Pop",
29759314.mp3,"Come On, Come On",01:30,110.0,Noah Silver,"Surf, Sand You and Me","Pop, Rock","Indie Rock, New Wave/80's Rock, Teen Pop",
50274172.mp3,Good Good Love (vocal),03:17,118.0,B. Couture x Erloom,The Red Collective (female power pop),Pop,Dance Pop,
29203216.mp3,Higher Living,03:50,122.0,Leo Islo,Higher Living (single),nan,"Alternative, Contemporary R&B, New Wave/80's Rock",
29369542.mp3,Gravity (feat. NVES) (Nuuk Remix),04:32,118.0,Aeon,Gravity: The Remixes,nan,House,
29376088.mp3,Spend Time,04:27,105.0,Shuhandz,Spend Time,nan,House,
31356976.mp3,Deja,04:30,117.0,Leo Islo,Deja,nan,House,
29196262.mp3,Zero,03:40,123.0,Leo Islo,Modern Fiction EP,nan,"Contemporary R&B, House, New Wave/80's Rock",
42132844.mp3,Phoenix (vocal),03:07,115.0,The Dual Personality & MURANA,,nan,"Dance Pop, Progressive, Teen Pop",
105546028.mp3,Afterglow (vocal),03:29,122.0,Leo Islo,Afterglow - Single,nan,"Dance Pop, House",
